fips,city,primary_industry_gdp_share_pct,secondary_industry_gdp_share_pct,gdp_per_capita_cny,registered_population_10k,cov_distance
2,三门峡,2.1972576763582494,3.9217461129762046,11.114049815867968,5.424304996256862,0.580500880876111
80,荆门,2.5173527972789267,3.8658955850957124,11.12482263093908,5.67322227386106,0.6564499692653588
26,宣城,2.3002441152088484,3.866096051946836,10.951283590008309,5.629634866914565,0.842398657450545
107,龙岩,2.36734359667486,3.8260074754210893,11.49919791733259,5.762701737671355,0.8430541213156815
13,北海,2.7949187899722934,3.763941248918924,11.19993522267267,5.191431931774083,0.8622786835655568
19,咸宁,2.597923980594799,3.8025146824908544,10.969538240035956,5.719831847038223,0.970603236712617
21,宁德,2.6008718791976313,3.921902533012974,11.25739051637453,5.87293781574081,0.977783436307976
57,池,2.340962365893418,3.771836565132684,10.91436863011036,5.086692108834453,0.9866744368048902
35,德阳,2.374690487557232,3.8869413684888583,11.092031165789065,5.952250536480094,0.989140632665535
106,黄石,1.8343795701622136,3.966525011275898,11.118237315255422,5.60947179518496,1.032627846236883
1,三明,2.4552533887077614,3.9674411539727945,11.506733469680665,5.6654127633301945,1.0420287635746899
56,江门,2.05298130507695,3.794576503065302,11.09868785552297,5.991673973221231,1.0434549873162142
14,十堰,2.2082666172824537,3.798490147480788,10.932817220493208,5.8449123407372365,1.0503531143116078
15,南平,2.781834441678164,3.715420225694558,11.17911873941875,5.762886143360322,1.0566708314394
46,景德镇,1.9136448193035838,3.8076198252882154,10.909114706258825,5.139588820369839,1.0707200025201897
50,柳,1.931733107911443,3.9111750740488933,11.247499347201398,5.9738527997813335,1.0943676083225462
43,新余,1.820530401658168,3.85965116945822,11.338594211054483,4.8283137373023015,1.1293092809057983
82,萍乡,1.9350566154614963,3.80520720003386,10.84005243369781,5.297585158388995,1.140372113629071
6,乐山,2.5139188722666055,3.761875026952659,10.930634369696943,5.857686064979522,1.1444675176316494
24,宜昌,2.2827931028657016,3.8551019241254627,11.547149426938029,5.968486768685086,1.1524374451959045
