year_week,pm25_obs,pm25_cf,att,period
201801,66.97364186937912,65.74909,1.224549767328341,pre
201802,64.62309563603571,64.10891,0.5141860291021203,pre
201803,117.69732678422471,115.670204,2.0271226216270577,pre
201804,60.63517516452358,59.589115,1.0460600217013152,pre
201805,72.23835614299774,70.70642,1.5319352445602448,pre
201806,78.41000359918958,76.46616,1.9438399639356732,pre
201807,93.99316149267322,91.440414,2.5527470639622862,pre
201808,43.46659380570533,42.939205,0.5273886360275952,pre
201809,37.88911077222654,37.186523,0.7025873347265374,pre
201810,37.138960321962834,37.433743,-0.29478220123052523,pre
201811,46.79661474956784,46.045574,0.7510405613354152,pre
201812,48.85207751420301,47.89398,0.958099395306526,pre
201813,49.35536995871861,48.3754,0.979969415505721,pre
201814,45.57132457771769,45.009293,0.5620319751786269,pre
201815,41.26031040011134,41.327244,-0.06693340482030408,pre
201816,37.05503340309575,36.39549,0.6595446640820768,pre
201817,31.058784352827068,31.267849,-0.2090646156787912,pre
201818,36.11739595261539,35.929348,0.18804796067203,pre
201819,33.04709628888625,33.18989,-0.14279552629929526,pre
201820,36.07195656891111,36.369907,-0.2979508102392785,pre
201821,41.95066678613709,40.223656,1.7270110854534977,pre
201822,31.487368207917328,32.008175,-0.5208066883229066,pre
201823,28.06248653754734,28.277136,-0.21464931145168364,pre
201824,35.91243360420636,35.00998,0.9024543561594882,pre
201825,31.534889204425017,32.828617,-1.2937278915222485,pre
201826,28.84930832157365,29.591154,-0.7418457769370939,pre
201827,30.10237368942442,31.184538,-1.0821641981488206,pre
201828,29.514320769537065,29.343817,0.1705040123349164,pre
201829,30.60961129937853,30.657919,-0.04830763067518262,pre
201830,28.8130545832711,29.246965,-0.4339108250540953,pre
201831,28.129876906936552,27.818815,0.3110616756133098,pre
201832,31.760927005991444,31.710222,0.05070476172874905,pre
201833,33.66996637761593,34.004147,-0.334180198311806,pre
201834,36.85641392872785,36.85654,-0.00012675120379412874,pre
201835,36.91830564268012,37.141445,-0.2231395172319921,pre
201836,37.57926630094857,39.727962,-2.1486961929479165,pre
201837,44.37005469352079,44.36131,0.00874564200712058,pre
201838,44.66586189727549,44.895866,-0.23000449676747792,pre
201839,43.55611339573744,43.123486,0.432627830551894,pre
201840,45.29240656623954,44.81928,0.47312784919852646,pre
201841,57.18551793551158,56.879444,0.30607381319712346,pre
201842,46.97660224240543,47.374645,-0.39804299074886984,pre
201843,44.70818327701239,44.778778,-0.07059479915948685,pre
201844,48.29019386188478,46.640553,1.6496413411328277,pre
201845,48.77196917314791,48.36955,0.40242037554048693,pre
201846,50.65590917588274,50.758663,-0.1027540016074937,pre
201847,55.08704161825492,54.158154,0.9288880843193752,pre
201848,67.43612937648703,67.22478,0.2113521548073436,pre
201849,68.7645856670705,68.401146,0.36343973201191204,pre
201850,71.33748109829064,70.99751,0.3399682809078257,pre
201851,63.32956293831983,62.560757,0.7688062549702224,pre
201852,70.39950055824104,69.75972,0.6397807096082317,pre
201901,72.9063682319929,72.14122,0.7651481392194626,pre
201902,73.78968726446799,72.852936,0.936751473452361,pre
201903,79.59328704076154,78.62111,0.9721780319724758,pre
201904,101.06336427790778,100.23241,0.8309576616968428,pre
201905,99.87904435080112,98.81717,1.0618751613479986,pre
201906,59.15324515623532,58.261734,0.8915111474462591,pre
201907,37.86924967777029,37.98295,-0.11369862545236487,pre
201908,37.93381539501634,37.86813,0.06568566479172944,pre
201909,38.64588479270183,38.323,0.3228829311295627,pre
201910,39.43976792412296,39.085205,0.35456284599796106,pre
201911,41.3695507129338,41.20602,0.16353035770919178,pre
201912,34.166390338720674,33.287327,0.8790635259765338,pre
201913,33.22165741402803,32.720783,0.500874180385452,pre
201914,30.5599219183834,30.386572,0.17335003422812534,pre
201915,31.28004781460425,31.250513,0.029534737822022095,pre
201916,27.166112411728097,26.635551,0.5305609590913782,pre
201917,26.941507053307127,28.019608,-1.0781004906381852,pre
201918,30.88692471491155,30.491306,0.39561840997991027,pre
201919,32.0864701936916,31.55421,0.5322595308498066,pre
201920,35.32751373308046,35.10809,0.2194242860589739,pre
201921,31.728076395750048,31.89967,-0.1715932514667493,pre
201922,24.760271003012445,25.076817,-0.31654555582544575,pre
201923,19.834384676699607,20.261465,-0.42708039593222935,pre
201924,19.177006424540565,19.81043,-0.6334241021928335,pre
201925,19.514142464763392,19.070024,0.44411797440694656,pre
201926,18.75954416490886,18.639215,0.12032869554850834,pre
201927,18.17561986357257,18.875086,-0.6994659671159056,pre
201928,17.71864037449774,17.36355,0.35509018834051176,pre
201929,16.98897957609217,17.09234,-0.10336089326818154,pre
201930,15.685320828409688,17.151632,-1.4663114805502726,pre
201931,15.92239561521349,17.286472,-1.36407670534315,pre
201932,21.165098375421763,21.586504,-0.4214056071221819,pre
201933,23.384355001669665,24.490822,-1.1064668367092416,pre
201934,24.183554518479568,24.377481,-0.19392694209172134,pre
201935,25.401523566941865,25.084337,0.31718633244479477,pre
201936,30.162196897996097,30.151686,0.010511183274417135,pre
201937,32.01826174381555,31.964445,0.05381662967980816,pre
201938,36.92266091575623,38.55922,-1.6365584445953303,pre
201939,38.3597444621363,36.59378,1.7659639445581732,pre
201940,33.37517198432332,33.54752,-0.1723476995145674,pre
201941,35.65499471835726,36.420265,-0.7652704793966478,pre
201942,37.217847975659936,38.200672,-0.9828241739982673,pre
201943,37.68984075748282,36.696186,0.9936546918089917,pre
201944,41.93201277747715,41.3925,0.5395109464224603,pre
201945,48.42719304083844,48.486065,-0.058871870050232644,pre
201946,38.299982799407005,37.987675,0.31230808627223894,pre
201947,40.7836794335861,40.805748,-0.02206855225374227,pre
201948,50.5319625551118,50.472584,0.05937878435984345,pre
201949,58.39022042835687,57.06386,1.3263585814330412,pre
201950,62.83235176748612,62.286705,0.5456467503962728,pre
201951,52.7513195075328,52.15305,0.5982700385386579,pre
201952,63.14317492470549,63.30722,-0.16404553427888402,pre
202001,63.81667368398962,63.731396,0.08527796255407338,pre
202002,45.61689506658411,44.58594,1.030953751886841,pre
202003,49.22509345890795,49.619907,-0.39481392024244144,pre
202004,47.31189967193733,47.066723,0.24517680206428594,pre
202005,46.45980758248163,46.096954,0.36285323677850556,pre
202006,29.78132774273142,29.33862,0.4427085105536861,pre
202007,26.613191466107075,26.304491,0.3087004230162549,pre
202008,30.77548334344613,30.372076,0.40340730890023124,pre
202009,31.419873532983623,32.40558,-0.9857050802976275,pre
202010,30.38818155251096,29.720303,0.6678789707238515,pre
202011,34.144813652680035,33.9838,0.1610146719671448,pre
202012,30.171560960175096,30.033947,0.13761396920829938,pre
202013,27.33044706155617,27.407497,-0.07705034444968817,pre
202014,34.15895135033485,34.691715,-0.5327638901436629,pre
202015,37.153750410467474,35.397923,1.7558278945983332,pre
202016,28.66939081389333,29.981089,-1.3116978244123345,pre
202017,26.1235395925973,26.31623,-0.19269118132848106,pre
202018,26.81718277871041,27.24368,-0.4264962679204487,pre
202019,26.45273356537024,26.068739,0.3839946279923119,pre
202020,25.93124180744365,25.386946,0.5442960829563468,pre
202021,24.955534651603017,26.066694,-1.1111596080405377,pre
202022,21.53030359761488,20.736013,0.7942901851392925,pre
202023,17.866507206686908,17.70524,0.1612669570531189,pre
202024,16.72414624275276,16.554567,0.1695789057166266,pre
202025,16.906607978961297,16.604315,0.30229317488414864,pre
202026,16.256114245511235,16.324268,-0.0681540955532185,pre
202027,15.434248772701103,15.263303,0.1709459696615525,pre
202028,15.168671253811748,14.306023,0.8626486097687796,pre
202029,14.71043324312284,15.638497,-0.9280641094772584,pre
202030,13.711521287568178,13.815064,-0.10354314266863796,pre
202031,12.458621165158238,13.336207,-0.8775862246733048,pre
202032,13.8705477352914,14.117951,-0.2474036578360419,pre
202033,15.849216679878534,17.001072,-1.1518552500531065,pre
202034,18.13857220441103,19.017115,-0.8785424348711963,pre
202035,24.56034200635978,24.765568,-0.2052257731812368,pre
202036,36.82640964189598,37.921677,-1.0952669938462094,pre
202037,30.44446178613674,30.142418,0.3020438784218946,pre
202038,28.986988532288446,27.733662,1.2533268806771183,pre
202039,26.77356401762588,26.677769,0.09579531035048916,pre
202040,29.585284511904515,29.860634,-0.27534933819314134,pre
202041,38.80808776248794,38.642822,0.16526549686294345,pre
202042,41.5448489586379,42.31358,-0.7687306006882721,pre
202043,43.020820099941794,42.369816,0.6510042735257784,pre
202044,51.86544422998773,39.816715,12.048728989509215,post
202045,42.79812741297305,31.958231,10.839896440683013,post
202046,42.25023899188673,30.688074,11.562164879948256,post
202047,44.28875305638001,37.842697,6.446055912825322,post
202048,51.31034325447939,40.768307,10.542036522301657,post
202049,65.0521691346197,64.30612,0.7460473084478281,post
202050,71.23555357291899,65.97474,5.260814498211957,post
202051,67.44044204499644,59.614044,7.82639785554332,post
202052,77.62464289273349,92.37584,-14.751196340664947,post
202101,71.33459971661892,75.99075,-4.6561534572092,post
202102,61.69510005603336,71.67195,-9.976851237911951,post
202103,58.72003413335149,53.460217,5.259817611134693,post
202104,60.71776602595438,66.78488,-6.067115565842492,post
202105,62.97856958696514,63.799206,-0.8206361930641535,post
202106,42.46478135916218,42.53333,-0.06854765084758441,post
202107,35.40503351553359,32.32249,3.082542823394917,post
202108,32.62396234765123,30.287035,2.336927359247909,post
202109,32.263950227890824,23.24891,9.01503932396016,post
202110,28.81110961878905,32.413563,-3.602453155869153,post
202111,31.46718353939048,37.425854,-5.958670189857568,post
202112,33.93412412040051,40.8485,-6.914375177695192,post
202113,38.55822622152169,55.017162,-16.458936101476354,post
202114,34.98005001484745,44.15871,-9.178660464888878,post
202115,33.732411505630274,36.54298,-2.8105686884615224,post
202116,26.7509055973542,32.53538,-5.784475719784471,post
202117,24.55060127315577,28.236244,-3.685642928504386,post
202118,24.409747459948065,26.899366,-2.489618918836115,post
202119,25.40408688223788,25.297781,0.10630589163729454,post
202120,23.63264791381111,26.338835,-2.7061868487621332,post
202121,22.131078504362986,28.497435,-6.366356111725882,post
