year_week,pm25_obs,pm25_cf,att,period
201801,53.60202742335567,53.834568,-0.23254060032596868,pre
201802,49.58885543223506,49.938835,-0.34997971180791154,pre
201803,76.36185702952885,77.18425,-0.8223928484008383,pre
201804,56.768459866285326,56.123283,0.6451764800548574,pre
201805,49.97816988041855,50.424232,-0.4460626024916081,pre
201806,53.22356209683418,53.44817,-0.22460761141777397,pre
201807,44.92502018457973,44.680477,0.24454304224574486,pre
201808,25.88543393290136,25.730448,0.15498616373632146,pre
201809,28.710533346267887,28.742548,-0.03201464262371445,pre
201810,29.540436770967453,29.41784,0.12259772067448438,pre
201811,36.85592201838571,37.25496,-0.39903708805960036,pre
201812,35.52134604665976,35.488884,0.032462074491789394,pre
201813,33.617319881635765,34.21627,-0.5989505651415783,pre
201814,33.774516683075326,34.255997,-0.4814800210262362,pre
201815,30.777630096066567,31.269165,-0.4915349429959335,pre
201816,38.24844924365907,38.59295,-0.3444996699151517,pre
201817,38.16494574013949,38.37542,-0.21047387655973182,pre
201818,27.42394966634876,27.117985,0.3059648946202458,pre
201819,25.454803224823145,25.615904,-0.16110062954697213,pre
201820,23.681099297282064,24.090351,-0.4092518074542646,pre
201821,21.31160253704162,21.186691,0.12491125286193139,pre
201822,21.35432307707696,21.838982,-0.48465855134100977,pre
201823,19.98535642023881,19.767378,0.21797856684525385,pre
201824,21.20664664527348,20.863995,0.3426520468848082,pre
201825,18.84029476289692,18.59591,0.2443856442445771,pre
201826,18.61418587987394,18.158022,0.4561639529940571,pre
201827,19.17007253966445,18.748474,0.42159841857069935,pre
201828,19.82162957058634,19.336475,0.48515419827188566,pre
201829,19.97265112273466,19.44934,0.5233103024221606,pre
201830,20.13458667232087,20.332325,-0.1977383093685816,pre
201831,21.37341174536576,21.155819,0.21759280615677667,pre
201832,24.7668038251548,24.148846,0.6179581525473772,pre
201833,25.94068472909265,25.858467,0.0822176270418673,pre
201834,31.20846635024888,30.797447,0.4110191456590364,pre
201835,25.78888311917623,25.690294,0.09858885342915968,pre
201836,28.055141386515057,28.2583,-0.20315939473494282,pre
201837,28.64996992094074,28.451944,0.19802556974445196,pre
201838,27.85285736370379,27.870617,-0.017759549138006037,pre
201839,31.810386360179365,32.101685,-0.29129821013313517,pre
201840,33.7005325005537,34.65329,-0.9527572943681761,pre
201841,36.72604122489293,37.183258,-0.4572168317476937,pre
201842,31.18092986620277,31.193468,-0.012538227669299573,pre
201843,33.94853699985551,34.501736,-0.5531986874003465,pre
201844,36.32666461414279,36.060986,0.2656790489572458,pre
201845,37.84268558613265,37.910378,-0.06769191630875326,pre
201846,36.16369993100564,36.957897,-0.7941972552736587,pre
201847,40.77307845837729,40.904552,-0.13147400133950526,pre
201848,41.33453697230703,41.850018,-0.5154805753003942,pre
201849,36.740811931650086,36.336445,0.40436707691375773,pre
201850,41.15707721783176,40.91343,0.2436479575778563,pre
201851,42.9637397624621,42.990234,-0.02649461253790264,pre
201852,42.54565388543789,43.23924,-0.6935848535757785,pre
201901,45.016821710092685,44.993042,0.023779717905185294,pre
201902,41.83414716149512,41.92712,-0.0929730472451169,pre
201903,48.15176163860162,48.776646,-0.6248840217987706,pre
201904,46.2062720169056,45.885765,0.32050694122200696,pre
201905,30.777031352666505,30.644974,0.13205759778369242,pre
201906,25.412158213505005,25.469412,-0.05725363647058046,pre
201907,25.961319328398087,25.89806,0.06325948342738386,pre
201908,27.799616148385017,27.86363,-0.06401414641478809,pre
