fips,city,primary_industry_gdp_share_pct,secondary_industry_gdp_share_pct,gdp_per_capita_cny,registered_population_10k,cov_distance
84,贵阳,1.39740764664337,3.60535397036631,11.261747615525074,6.056512522439224,0.5927545807438931
16,合肥,1.197638444375461,3.671606165048736,11.578878086709498,6.645170709316538,1.140547150929619
76,芜湖,1.4184678553950847,3.9025159342954807,11.462717781782521,5.964487537946833,1.2141870397074384
37,惠,1.5604660046104808,3.947148326864544,11.300459179536976,5.9638274433214375,1.3220370642091661
56,江门,2.05298130507695,3.794576503065302,11.09868785552297,5.991673973221231,1.389379130566662
80,莆田,1.5902863221559658,3.960185480145223,11.326717323676936,5.89444803236518,1.433588762545801
7,九江,1.9385510887901638,3.8876987782724646,11.04011038813548,6.2612111434659585,1.4532163425252296
69,焦作,1.7999548422245193,3.9294158853010477,11.126883778319336,5.92118604264762,1.4541697369718967
50,柳,1.931733107911443,3.9111750740488933,11.247499347201398,5.9738527997813335,1.4888877333983837
60,泰,1.7306194877350107,3.8763810523784072,11.629938417081314,6.215670593358873,1.5240256174656128
101,马鞍山,1.5052130618073616,3.916064610951669,11.410859646544148,5.433082621864042,1.6707903130171227
28,岳阳,2.323039587598204,3.711363158115519,11.107377550406484,6.3429552292543745,1.6787985088149155
14,十堰,2.2082666172824537,3.798490147480788,10.932817220493208,5.8449123407372365,1.7756436289064939
106,黄石,1.8343795701622136,3.966525011275898,11.118237315255422,5.60947179518496,1.7985078534278989
90,郴,2.2736832533540117,3.7055134993072008,10.848742283369575,6.279134099733647,1.8166805673464548
27,宿迁,2.3634881347566794,3.7792945434232843,11.01912826343433,6.382661430653594,1.825810084538781
31,平顶山,2.0391260231287074,3.836367622849116,10.738977859279354,6.345636360828596,1.8262597336393305
95,镇江,1.2384787622461204,3.8759463615969736,11.767518938611113,5.598644284874416,1.8328444507671664
66,漳,2.3720856533731802,3.858532033820559,11.35765921824626,6.258107885488959,1.8954453969973675
24,宜昌,2.2827931028657016,3.8551019241254627,11.547149426938029,5.968486768685086,1.9516639770187767
