year_week,pm25_obs,pm25_cf,att,period
201801,61.94272064045497,59.668766,2.2739546187264565,pre
201802,79.07975075987407,77.9592,1.1205527618271987,pre
201803,69.30238620608193,69.97971,-0.6773272338594722,pre
201804,58.04831393053418,58.044163,0.0041511802900373596,pre
201805,65.98129388994262,65.47893,0.5023662776379325,pre
201806,73.46377772066707,73.24281,0.22096461031550518,pre
201807,83.95583521362121,83.83916,0.1166781091290261,pre
201808,42.42713112712687,41.08618,1.34094948650187,pre
201809,37.64401748607627,38.040222,-0.3962046818924776,pre
201810,32.11799626552189,32.652206,-0.5342101553765488,pre
201811,43.327911767789296,42.908638,0.4192737673010143,pre
201812,34.092436330858106,35.569527,-1.4770903415051748,pre
201813,33.72615499587286,33.650013,0.07614202590215768,pre
201814,34.56734808463699,33.768105,0.7992435314143336,pre
201815,35.05908295175291,34.455116,0.6039666797802568,pre
201816,30.758370709701666,30.604198,0.15417225389111877,pre
201817,27.495365854108616,27.421646,0.07371973594455383,pre
201818,43.50416275741669,43.27203,0.23213288070770233,pre
201819,37.41773685995536,34.441334,2.9764030892034086,pre
201820,30.81460087561909,33.71454,-2.899937698599661,pre
201821,32.365198643196194,31.85114,0.5140595745926788,pre
201822,35.51527623028982,34.525192,0.9900839695476336,pre
201823,27.65073916203067,26.162802,1.4879374194769603,pre
201824,22.844961303356147,22.448763,0.39619840967938913,pre
201825,18.99604854885832,21.805677,-2.809628865082111,pre
201826,19.02895433138365,21.120369,-2.091414626135883,pre
201827,20.25708443680973,19.845373,0.41171128312320704,pre
201828,21.458039647766523,20.803703,0.6543363396610538,pre
201829,22.0376038574548,22.696768,-0.6591639495520347,pre
201830,20.70032885867172,21.614294,-0.9139651934523023,pre
201831,19.97101969631513,21.361294,-1.390274096409481,pre
201832,20.05722218826557,20.930586,-0.873363672940485,pre
201833,23.49148623296804,23.074434,0.4170519525725318,pre
201834,25.184519382374628,26.538164,-1.3536447564193175,pre
201835,29.85196153867872,25.324879,4.527082846051766,pre
201836,22.498989843971497,23.720484,-1.2214939359357295,pre
201837,19.37666807552849,19.482523,-0.10585488894905026,pre
201838,16.816500460687976,18.275148,-1.4586479310356566,pre
201839,19.668909136366555,20.06352,-0.394611295152,pre
201840,24.35136784499316,24.422047,-0.07067881638379347,pre
201841,29.184633482283857,28.483507,0.7011263259117868,pre
201842,29.645463939742807,29.289057,0.3564071617887059,pre
201843,29.23118975136115,30.398325,-1.1671352150695142,pre
201844,36.84292239579288,37.33358,-0.4906576212969611,pre
201845,30.54036509042032,33.130814,-2.590448508212493,pre
201846,32.514915398018346,32.84208,-0.3271637645793106,pre
201847,34.875864502032,36.06435,-1.1884856261418264,pre
201848,40.56963655153343,41.09985,-0.5302131493943065,pre
201849,41.29275796911388,39.505653,1.7871045877662226,pre
201850,50.279319602087774,49.89211,0.3872106848514463,pre
201851,60.46545905307696,60.234993,0.2304660721199312,pre
201852,41.214957101797445,42.714638,-1.499680654550211,pre
201901,57.23155631727265,57.401398,-0.16984138780547653,pre
201902,54.41757145533108,54.660015,-0.24244365087009356,pre
201903,58.75645142345202,57.3832,1.3732498243309266,pre
201904,62.045079951729086,61.88016,0.16491866632869545,pre
201905,53.93743370873914,54.613102,-0.6756682504893732,pre
201906,53.94966939112384,53.764023,0.18564656397540347,pre
201907,44.07493315179007,43.73499,0.33994398553030436,pre
201908,48.74675310656839,48.76221,-0.01545773937887418,pre
201909,39.55244067469097,39.715214,-0.16277310094379516,pre
201910,35.62924569082835,34.469326,1.159919671541239,pre
201911,35.66417988458508,36.724594,-1.060414231625856,pre
201912,28.347388355195168,30.161749,-1.8143605309132305,pre
201913,30.423305620581804,29.160887,1.2624188560554366,pre
201914,27.19044648821581,25.675623,1.5148235481523322,pre
201915,23.167581794491017,21.994453,1.173128364315236,pre
201916,22.1183656147758,24.168634,-2.050268799897051,pre
201917,20.412778106648165,21.696642,-1.283863815348905,pre
201918,32.05321785475163,34.48532,-2.4321031901702455,pre
201919,39.58838720723968,36.01185,3.5765387575326457,pre
201920,34.65374489695685,33.94285,0.7108966913904453,pre
201921,29.51255567860036,31.21918,-1.7066234748420221,pre
201922,28.01642811763059,27.864344,0.1520844744421126,pre
201923,24.255649340824576,23.560354,0.6952951080364898,pre
201924,21.230436434465968,21.349215,-0.11877811936703964,pre
201925,18.56705036844322,19.729761,-1.1627107552140075,pre
201926,18.05668569780681,18.213263,-0.1565768601765889,pre
201927,19.15441076722032,18.398193,0.7562174078453197,pre
201928,18.183655412728204,17.078194,1.1054617481774223,pre
201929,18.192596279264933,16.359453,1.8331430779709876,pre
201930,19.38203811685812,19.550184,-0.1681461330198104,pre
201931,19.38991218153636,20.237352,-0.8474401896794603,pre
201932,18.43359969189764,18.937508,-0.5039079374968907,pre
201933,21.83537650899092,21.224928,0.6104486067692392,pre
201934,25.063069414783307,24.997843,0.06522662608701779,pre
201935,25.14909834489822,24.784597,0.36450094804763467,pre
201936,22.708794524239867,22.583654,0.12514012055334334,pre
201937,18.768035952126404,18.275835,0.49220091489495843,pre
201938,14.840464748355464,16.81959,-1.9791248665127004,pre
201939,31.203079483432155,31.03052,0.17255999795852262,pre
201940,28.225573171941328,28.643627,-0.41805399480671923,pre
201941,17.096715919192786,17.61691,-0.5201950152554566,pre
201942,19.417870838106765,18.107536,1.3103345221887963,pre
201943,22.33409487464669,22.548655,-0.21455968162772265,pre
201944,26.75134087430178,27.156158,-0.4048175729638466,pre
201945,32.94661077019393,32.540897,0.4057134008091623,pre
201946,37.97074911181132,36.709656,1.2610933500925725,pre
201947,35.655340254604994,34.249245,1.4060955646635875,pre
201948,35.372538726725445,34.560112,0.812426727213726,pre
201949,49.02931172124212,49.617935,-0.5886234594219459,pre
201950,52.80625532550234,53.389,-0.5827446134625021,pre
201951,38.183449117256885,37.429737,0.7537120261924315,pre
201952,39.94761904590683,41.23262,-1.285001193350979,pre
202001,62.14424311285928,62.2462,-0.10195744866415879,pre
202002,41.85320972886255,43.174225,-1.3210151246530728,pre
202003,51.6436346307028,49.19021,2.453426195644205,pre
202004,49.95045007857808,50.12043,-0.16997991409770208,pre
202005,38.681861713301565,39.420982,-0.7391206475382788,pre
202006,43.88331494488602,42.736217,1.14709744610672,pre
202007,43.33687582580816,41.949806,1.3870696124292508,pre
202008,46.80820909353665,48.07971,-1.2714990058285878,pre
202009,42.639242924766776,39.846375,2.7928684130480264,pre
202010,30.41200881134896,29.70193,0.7100797189417349,pre
202011,33.15989045240766,33.977127,-0.8172366227876537,pre
202012,28.424112372633925,28.382158,0.04195409321497934,pre
202013,29.91997232526257,29.165726,0.7542466172547577,pre
202014,28.69619870814256,28.158289,0.5379097524540839,pre
202015,31.372825959359808,30.655182,0.7176440745941832,pre
202016,28.58875791488801,29.70043,-1.111672001493826,pre
202017,26.67527570215885,29.311071,-2.635795693715174,pre
202018,36.589709893155664,35.65522,0.9344898614173829,pre
202019,34.70843659922055,31.337568,3.370868316139493,pre
202020,30.818143633905287,29.550232,1.2679117003115365,pre
202021,26.923433737351782,26.976744,-0.05330996076833472,pre
202022,23.75565191962605,25.09157,-1.335917980886645,pre
202023,21.33391173008209,21.106821,0.22709066990142546,pre
202024,18.48684618221857,18.89997,-0.41312291873357765,pre
202025,15.92011559944999,16.234867,-0.3147514964972764,pre
202026,14.275419521690344,15.625742,-1.3503224369278204,pre
202027,15.006479330477577,14.895416,0.11106307071195154,pre
202028,14.682090414099395,14.104306,0.5777841930910945,pre
202029,14.181195276845424,13.544588,0.6366071878561659,pre
202030,15.357839896372386,14.395974,0.9618657371316637,pre
202031,15.907357050569107,15.439119,0.4682377115798495,pre
202032,14.92709774000568,15.142598,-0.21550041215496485,pre
202033,16.111427248754847,15.4374485,0.6739787471679328,pre
202034,18.76042206664144,19.195997,-0.4355751715177405,pre
202035,21.84007607780752,20.087337,1.7527385839110359,pre
202036,21.141531206205485,21.344927,-0.2033956279009601,pre
202037,20.37437196021137,19.747137,0.6272348905092215,pre
202038,16.22749812125867,16.47548,-0.24798100471789297,pre
202039,17.331042793133093,17.04567,0.285373237469031,pre
202040,17.25377607243546,18.087809,-0.8340325365733285,pre
202041,15.16917889682199,15.6215725,-0.4523935976848463,pre
202042,19.428990337080624,20.312147,-0.8831568034223061,pre
202043,26.276468489716937,25.318876,0.9575922232374445,pre
202044,27.63389499771024,28.109762,-0.47586719406222144,post
202045,31.013048108577728,32.661285,-1.6482372918128974,post
202046,42.55226549555882,42.25908,0.2931865160666334,post
202047,33.34866534008467,35.176113,-1.8274477885774374,post
202048,29.953828546269147,34.397957,-4.444128301875384,post
202049,34.217076184385554,38.062424,-3.845347521669133,post
202050,36.06319420559821,40.551525,-4.488330910368589,post
202051,45.098758028421095,41.90744,3.19131784287422,post
202052,68.29664260252751,59.620354,8.676288903797044,post
202101,68.95362065896929,74.84039,-5.886772407436965,post
202102,62.06198537434789,70.056755,-7.994769691570077,post
202103,61.161152710119886,65.36497,-4.20381463607152,post
202104,66.11562714052485,71.45211,-5.336483150002493,post
202105,53.53970895352621,65.411934,-11.872224945399573,post
202106,63.07718418897901,66.56678,-3.4895959013530202,post
202107,53.60637971172274,65.048645,-11.442265307808512,post
202108,34.16338694640864,42.035004,-7.871616715700732,post
202109,33.80249482960263,41.768288,-7.965792829088777,post
202110,28.77110099791204,39.2411,-10.469999313367257,post
202111,32.62947949576945,42.386337,-9.756857784503985,post
202112,27.851243078612143,41.017178,-13.165934503174967,post
202113,28.42252282442365,41.309677,-12.88715429959979,post
202114,23.50085663642664,35.5316,-12.030744315721797,post
202115,25.03536897806921,37.85653,-12.821160257770632,post
202116,23.113286170394648,38.116005,-15.002718773453008,post
202117,20.76059584474537,34.926033,-14.16543717527416,post
202118,25.153473226519303,36.28769,-11.134215982465072,post
202119,32.30642774627039,39.77192,-7.465491504217894,post
202120,28.532094103552048,34.84854,-6.316447156213577,post
202121,26.2742449370651,35.343998,-9.069753018257167,post
202122,26.5394793171684,33.470215,-6.9307355265816,post
202123,23.44205157338737,31.741411,-8.299359635719075,post
202124,20.19143334821936,30.108068,-9.916635117967164,post
202125,17.439470457514112,28.719807,-11.280336213628466,post
202126,15.212809791847974,27.42801,-12.215201148703784,post
202127,15.698550118614389,25.642244,-9.94369422037487,post
202128,16.072590582270976,24.64541,-8.57281995544875,post
202129,14.257568985295704,22.932863,-8.675294250177929,post
202130,15.57153448997312,23.591497,-8.019962931291529,post
202131,16.332051523349826,24.542505,-8.210453740932401,post
202132,15.373076070141945,23.226622,-7.853545557665672,post
202133,12.83252950655156,21.847078,-9.014548816812697,post
202134,16.57284327916707,23.746462,-7.173618589119062,post
202135,18.049950491590057,24.565584,-6.515633691149201,post
202136,15.8405330280931,25.193764,-9.353230704817056,post
202137,17.647812144565723,25.642496,-7.994683964443066,post
202138,15.111913962852633,25.407343,-10.295428947913969,post
202139,13.399068568954863,24.745924,-11.346855427016816,post
202140,14.664679854783635,26.534071,-11.869391113844294,post
202141,12.524929231911171,25.303658,-12.77872829982711,post
202142,16.395350586625348,29.470358,-13.075007308272113,post
202143,18.90038553451492,32.075954,-13.175568902740938,post
202144,28.11027824726628,38.4852,-10.374920727343095,post
202145,28.19713861770857,36.813824,-8.6166850822426,post
202146,49.50660945178782,57.409298,-7.902688491327417,post
202147,49.30739257625739,53.63877,-4.331378480871514,post
202148,41.520676447905245,51.192196,-9.67151944442874,post
202149,48.01867575664285,55.922836,-7.904160547068088,post
202150,52.16350205304765,55.30223,-3.1387287819132865,post
202151,39.23713097325969,44.967827,-5.73069587000203,post
202152,57.38766102168674,59.598843,-2.2111815991628703,post
202201,61.99460225654949,80.47193,-18.47732920097004,post
202202,67.07711212890489,86.42315,-19.346036979981832,post
202203,62.41541516073545,83.86939,-21.453977234284082,post
202204,52.5272720541177,83.94691,-31.41963498933933,post
202205,31.96191838921216,63.271408,-31.30948969184253,post
202206,47.11038264007795,64.1082,-16.997817433164236,post
202207,39.42525351900199,65.322815,-25.89756142240426,post
202208,36.41746779825144,60.57591,-24.158440862637235,post
202209,38.52802535457101,62.12152,-23.593495641522743,post
202210,34.78395595047431,61.760876,-26.97691975142999,post
202211,34.653993600788574,58.723152,-24.069158559855957,post
202212,27.006192780389046,53.24367,-26.237478636847282,post
202213,24.666716807706013,49.229683,-24.562966114657268,post
202214,25.2511781955631,50.051453,-24.80027444115565,post
202215,27.36583214725563,53.365868,-26.000035467490463,post
202216,24.6277429337757,49.67298,-25.04523832843133,post
202217,23.630642815791028,49.20235,-25.57170780066405,post
202218,26.00928941386796,49.645996,-23.63670667988204,post
202219,38.318615163227165,52.63258,-14.313964640239632,post
202220,26.44031790501486,47.200405,-20.760087215834748,post
202221,21.444844229577907,46.94301,-25.498164193273656,post
202222,19.598720124947526,46.26165,-26.662929960501693,post
202223,23.220408642014824,45.591408,-22.370999133864082,post
202224,20.24907985155466,41.85482,-21.605740399910182,post
202225,21.30632447973888,44.70642,-23.40009641869862,post
202226,15.900828436733,43.858612,-27.957783623813874,post
202227,13.186182360913604,38.741993,-25.555810589525848,post
202228,13.039068772523974,37.470543,-24.431474135190868,post
202229,10.4725602112334,37.271225,-26.798664764352537,post
202230,11.264975119596093,37.897568,-26.632592629427343,post
202231,11.54922481054172,40.234962,-28.685737652837187,post
202232,10.764729617962356,40.17723,-29.41250121699858,post
202233,10.007029077541262,39.5748,-29.567769506443113,post
202234,14.08087690930534,42.10491,-28.02403489489388,post
202235,15.216275986621635,41.256245,-26.039968672802193,post
202236,13.98307674269434,41.761776,-27.778699227764644,post
202237,27.52629860382195,52.541622,-25.015323558043285,post
202238,28.195676006684547,49.600555,-21.404879413237328,post
202239,13.13420876585048,45.05036,-31.9161528674503,post
202240,14.212648996204072,42.894592,-28.681943288952176,post
202241,15.22887053160984,44.77983,-29.550960401007348,post
202242,31.22399735962989,52.756744,-21.532747025135734,post
202243,40.44177110347294,63.609646,-23.16787474003292,post
202244,29.728700244410096,51.53989,-21.811190044896545,post
202245,27.926137409485168,45.716496,-17.790358104430847,post
202246,35.48203837556862,51.3842,-15.902162674236067,post
202247,29.075660842402456,49.104477,-20.02881608630848,post
202248,31.31813070959447,54.38297,-23.06483819299342,post
202249,31.84545171489368,57.885895,-26.040443060496944,post
202250,42.728165434037855,70.68564,-27.95747299369652,post
202251,60.71741997856186,71.76698,-11.049563053664706,post
202252,66.62603383764787,81.597206,-14.97117227807479,post
