year_week,pm25_obs,pm25_cf,att,period
201801,16.882505949035654,16.606697,0.27580886651612246,pre
201802,24.747064592561195,24.341036,0.4060287496656869,pre
201803,32.70610966806925,33.191994,-0.48588404530965335,pre
201804,33.21581349394435,33.092022,0.12379155180568091,pre
201805,38.75026517549015,38.933083,-0.182817405076257,pre
201806,39.071196187087466,39.967873,-0.8966764325414402,pre
201807,30.835874151311952,31.227547,-0.3916725405825794,pre
201808,35.882799452917915,35.96527,-0.08247154317583494,pre
201809,34.96986017924263,34.992702,-0.022842304888229137,pre
201810,42.11714389318512,42.291862,-0.174718594607846,pre
201811,45.99488484582447,46.219345,-0.22446024694896494,pre
201812,42.40449685737065,42.997845,-0.5933478386742692,pre
201813,42.37807896538008,42.580894,-0.20281550483476707,pre
201814,36.332275114655495,36.345303,-0.0130274671316144,pre
201815,34.01785051572891,34.046417,-0.0285667205992155,pre
201816,34.4481722115728,34.503643,-0.05547082431586858,pre
201817,47.120283187071486,47.598816,-0.478532730897264,pre
201818,36.0293501087006,35.956978,0.0723722644623166,pre
201819,22.49242000403947,22.81462,-0.3221990602915845,pre
201820,21.51805711557793,21.74911,-0.23105215261054823,pre
201821,19.06207712520872,18.481842,0.5802350841930952,pre
201822,15.115741452585905,15.359709,-0.24396733342483756,pre
201823,12.257101502060893,12.525954,-0.2688527444601032,pre
201824,19.633858244742665,19.274954,0.35890440257957934,pre
201825,18.999331575405098,18.179525,0.8198062000388866,pre
201826,9.942408015231052,10.937303,-0.9948945741854516,pre
201827,11.307377029010228,11.130559,0.17681806141989576,pre
201828,11.832478091870035,11.135091,0.6973872639281407,pre
201829,12.15919659729231,11.640175,0.5190217315696533,pre
201830,12.185168255296553,12.803401,-0.6182327380506152,pre
201831,12.2729906110999,11.956782,0.31620827009648167,pre
201832,12.740653797807363,11.965091,0.7755630461594141,pre
201833,12.910024696415867,12.907083,0.002942138737644484,pre
201834,12.745636837158884,12.705859,0.03977765289374702,pre
201835,13.234330081738923,13.410764,-0.17643365880062767,pre
201836,10.402266711642028,10.629231,-0.22696474129986655,pre
201837,10.266671551028644,10.252137,0.014534366885577299,pre
201838,10.370462079336688,10.617496,-0.24703345746751104,pre
201839,12.457099262600297,12.150693,0.30640632284199576,pre
201840,12.672833463095484,12.686429,-0.013595560647191363,pre
201841,12.016680260704224,12.259501,-0.2428211965101319,pre
201842,12.38169063611411,12.314376,0.0673147587337386,pre
201843,15.295189496484603,15.3163,-0.021110895666275553,pre
201844,16.40072051235546,15.616974,0.7837466354023341,pre
201845,16.882174064210375,16.896889,-0.014714668699781441,pre
201846,18.177264614530973,18.39585,-0.21858461337430057,pre
201847,21.053069826739176,20.792215,0.26085447944913653,pre
201848,16.077196408748627,15.930112,0.14708452367782598,pre
201849,15.25929911579486,15.208257,0.05104239429827828,pre
201850,17.6159952275912,17.77399,-0.15799540351231656,pre
201851,18.713636728852403,18.245815,0.4678214517527941,pre
201852,18.13234271884576,17.893423,0.23891963840142338,pre
201901,16.217313112756102,16.087233,0.1300805230344224,pre
201902,16.201988424720287,15.892367,0.3096210617442132,pre
201903,19.79078946320216,19.507505,0.2832840463320423,pre
201904,22.92802824479625,22.779533,0.1484948585657797,pre
201905,20.880608996385583,20.863974,0.016635378831871606,pre
201906,18.68505940453592,18.920801,-0.23574175818380638,pre
201907,18.45857617528665,18.362066,0.0965099063657533,pre
201908,25.94928505685087,26.099169,-0.1498837206149517,pre
201909,21.969754496665228,21.780754,0.1890004073097593,pre
201910,27.21388741665576,26.870508,0.34337922268603194,pre
201911,32.28892224390635,32.542152,-0.25323016087880745,pre
201912,33.058133094293524,32.631363,0.42677017925446137,pre
201913,39.353780367000994,39.00821,0.3455711384853686,pre
201914,27.41982012446422,27.44332,-0.023499196214491036,pre
201915,18.65543225322287,18.64422,0.011211901050018014,pre
201916,26.603811788067496,26.559145,0.04466681431261321,pre
201917,34.67669234562491,35.285202,-0.6085096807422801,pre
201918,33.45706109804199,33.34099,0.11607293886230252,pre
