fips,city,primary_industry_gdp_share_pct,secondary_industry_gdp_share_pct,gdp_per_capita_cny,registered_population_10k,cov_distance
88,遵义,2.5628339251908527,3.803736515188118,10.876067773885618,6.706828046495743,2.548222356014488
16,合肥,1.197638444375461,3.671606165048736,11.578878086709498,6.645170709316538,2.682344933014832
18,周口,2.7824792495391457,3.7730453039779963,10.446666450203283,7.137161927903921,2.725707923074289
82,衡阳,2.4481216860935717,3.4962194188476694,10.747429907098722,6.680415137133707,2.762508982212273
28,岳阳,2.323039587598204,3.711363158115519,11.107377550406484,6.3429552292543745,2.8105835819080416
77,茂名,2.8745148139828074,3.550287653513644,10.842136217652248,6.705782401026566,2.8131120039925164
27,宿迁,2.3634881347566794,3.7792945434232843,11.01912826343433,6.382661430653594,2.814362192723586
42,新乡,2.2057620832656206,3.834247530131816,10.763543605784383,6.494874072320435,2.827515419814522
10,信阳,2.9226227246522285,3.60127485586037,10.625055139282615,6.815319071768085,2.892215359801996
25,宜春,2.454552310155418,3.7544568552425686,10.750859872716049,6.403189171826486,2.9808550692084905
65,湛江,2.937718357885344,3.551583320931529,10.651764224657382,6.749485087590676,2.9870327570722095
90,郴,2.2736832533540117,3.7055134993072008,10.848742283369575,6.279134099733647,3.00848301978805
40,揭阳,2.1567352140716287,3.749689551759383,10.481458447897337,6.561267170642044,3.013376042822371
7,九江,1.9385510887901638,3.8876987782724646,11.04011038813548,6.2612111434659585,3.020421632869926
73,绵阳,2.479110428108721,3.687198588337701,10.921193871299186,6.276973496939928,3.0312229891502085
31,平顶山,2.0391260231287074,3.836367622849116,10.738977859279354,6.345636360828596,3.032568057879131
66,漳,2.3720856533731802,3.858532033820559,11.35765921824626,6.258107885488959,3.061257881138994
23,宜宾,2.4586841243424535,3.9007786963079556,10.884788660377241,6.313017643580906,3.135752379501219
47,曲靖,2.870990764927848,3.636148708095139,10.62261008584853,6.502289756877754,3.1958050071019377
60,泰,1.7306194877350107,3.8763810523784072,11.629938417081314,6.215670593358873,3.243011872060966
