fips,city,primary_industry_gdp_share_pct,secondary_industry_gdp_share_pct,gdp_per_capita_cny,registered_population_10k,cov_distance
62,海口,1.455983524448353,2.812714546218514,11.117307348321358,5.224939025341012,2.1887122848508502
35,张家界,2.502732750417111,2.7732225081033164,10.511174553406057,5.13111897376658,2.432439776172026
105,黄山,2.0713787770128125,3.548244790173503,10.93312036020807,5.003946305945459,3.5402537231265634
99,雅安,2.8093641715677697,3.5744818695479483,10.74949193993798,5.029480418060234,3.8032341957620717
6,丽江,2.6776863830718542,3.5363040716332557,10.43181028480029,4.813371038569094,3.871513101588484
5,临沧,3.3325862401046145,3.322106176013585,10.297110628090923,5.485403186571504,4.012471375896339
50,林芝,1.9273672801183936,3.64196431402567,11.186115564892349,3.0029552826790655,4.053921329870415
30,崇左,3.0415574346818035,3.5037679163485844,10.619833643348699,5.528848120077546,4.060922448781594
23,安顺,2.864838287520577,3.4472016163056716,10.54741722198446,5.723373989754471,4.069541702741806
45,日喀则,2.739405397370357,3.610259956750504,10.407637466214418,4.391854904194706,4.081115211289124
94,铜仁,3.0729998730133903,3.27839055008366,10.531917122792718,6.099711250838505,4.087769884065433
52,桂林,3.0785301828111478,3.2322518190229363,10.620720289836282,6.291722445478875,4.12924301897739
97,阳江,2.8963304943784647,3.549502020256044,10.856560440724216,5.706903293851588,4.140309461039213
49,来宾,3.2045578040111136,3.396309556580827,10.348421368133316,5.596567172736194,4.163356626687445
100,韶关,2.565704676774721,3.5206260015201436,10.719619936156187,5.820082930352362,4.185691382361375
9,云浮,2.9283394379638827,3.5056149106340246,10.51729313912462,5.707595770265812,4.28560672153225
40,拉萨,1.1978800601852218,3.7138763179642202,11.305827246039268,4.024155224946952,4.294350724087736
86,贺,2.9642377414338337,3.5521669281698425,10.405711722624256,5.511153585218635,4.417818055599877
14,北海,2.7949187899722934,3.763941248918924,11.19993522267267,5.191431931774083,4.48044228315199
58,池,2.340962365893418,3.771836565132684,10.91436863011036,5.086692108834453,4.506608937523575
