fips,city,primary_industry_gdp_share_pct,secondary_industry_gdp_share_pct,gdp_per_capita_cny,registered_population_10k,cov_distance
28,岳阳,2.323039587598204,3.711363158115519,11.107377550406484,6.3429552292543745,0.31859720392468954
27,宿迁,2.3634881347566794,3.7792945434232843,11.01912826343433,6.382661430653594,0.3216649791306098
73,绵阳,2.479110428108721,3.687198588337701,10.921193871299186,6.276973496939928,0.5851479425372423
56,江门,2.05298130507695,3.794576503065302,11.09868785552297,5.991673973221231,0.750420610227246
91,郴,2.2736832533540117,3.7055134993072008,10.848742283369575,6.279134099733647,0.7506019343405778
66,漳,2.3720856533731802,3.858532033820559,11.35765921824626,6.258107885488959,0.7649845147926149
35,德阳,2.374690487557232,3.8869413684888583,11.092031165789065,5.952250536480094,0.7776440307188764
6,乐山,2.5139188722666055,3.761875026952659,10.930634369696943,5.857686064979522,0.7910223058664814
23,宜宾,2.4586841243424535,3.9007786963079556,10.884788660377241,6.313017643580906,0.8565055588281837
14,十堰,2.2082666172824537,3.798490147480788,10.932817220493208,5.8449123407372365,0.8946096689899583
89,遵义,2.5628339251908527,3.803736515188118,10.876067773885618,6.706828046495743,0.9099826010873394
25,宜春,2.454552310155418,3.7544568552425686,10.750859872716049,6.403189171826486,0.9140276941935749
15,南平,2.781834441678164,3.715420225694558,11.17911873941875,5.762886143360322,0.9574817450265576
74,肇庆,2.8417785151540684,3.6463040928283545,10.903779761727929,6.1162525130001075,0.9589895318816329
19,咸宁,2.597923980594799,3.8025146824908544,10.969538240035956,5.719831847038223,0.9671890017747209
7,九江,1.9385510887901638,3.8876987782724646,11.04011038813548,6.2612111434659585,0.9688164034310132
20,孝感,2.68297524513619,3.7739800386119615,10.715260943668532,6.243080782969435,1.0372575965372375
42,新乡,2.2057620832656206,3.834247530131816,10.763543605784383,6.494874072320435,1.0480440112748965
75,自贡,2.586663339781606,3.735180421612221,10.843626707138919,5.770247476288297,1.0481673618178582
79,荆门,2.5173527972789267,3.8658955850957124,11.12482263093908,5.67322227386106,1.0498719517308093
