year_week,pm25_obs,pm25_cf,att,period
201801,94.18237540659436,94.68803,-0.5056510216282959,pre
201802,76.1161529680902,76.9641,-0.8479507306402638,pre
201803,110.04403702335132,113.400185,-3.356147607996334,pre
201804,91.75328177431926,94.49636,-2.7430790044893314,pre
201805,97.64721073072792,97.870186,-0.22297512132286101,pre
201806,77.15305516277041,77.74813,-0.5950756355694296,pre
201807,53.98445912553022,54.65295,-0.6684911613350124,pre
201808,52.858223058743135,51.141403,1.716819860500948,pre
201809,48.23766300988481,47.61817,0.6194913179902812,pre
201810,49.51179540562914,50.774204,-1.262408848521254,pre
201811,40.86900790779381,41.052986,-0.18397823722572326,pre
201812,47.30121570261653,49.071136,-1.7699207719928438,pre
201813,45.15042027211757,44.773155,0.37726505971522784,pre
201814,42.57642328075104,41.97538,0.6010433369033805,pre
201815,42.40743395205339,41.52201,0.885423148830732,pre
201816,40.99775277424143,41.655025,-0.6572727079363077,pre
201817,44.96544493021965,46.858967,-1.8935218971729313,pre
201818,34.66777167384982,35.163277,-0.49550499851346075,pre
201819,32.217156179336435,34.412483,-2.1953270359955965,pre
201820,35.1302118440278,34.0153,1.114911093295376,pre
201821,40.65224360824767,38.530533,2.1217107713336105,pre
201822,38.32248314231918,40.773003,-2.45051948219254,pre
201823,31.24915320030104,32.390816,-1.14166253456224,pre
201824,28.87536602334892,29.189344,-0.313978382779009,pre
201825,27.04486138076982,27.712175,-0.6673139884928752,pre
201826,26.825815486931656,26.897062,-0.07124681470408589,pre
201827,27.39708355516196,26.156382,1.2407019481062953,pre
201828,25.60322432034316,25.471884,0.13134054653944816,pre
201829,24.87422249444326,24.47986,0.39436218865712647,pre
201830,24.32556693089897,25.052433,-0.7268660830170468,pre
201831,24.17402869384152,25.375862,-1.2018334277405103,pre
201832,27.553247051054857,26.471783,1.0814643667286852,pre
201833,24.75584137818465,24.758615,-0.002774115589765813,pre
201834,24.43767072667517,24.222118,0.21555234898962183,pre
201835,24.38143842343012,24.179234,0.20220487240472806,pre
201836,23.937547017796675,25.301008,-1.36346120669063,pre
201837,23.94259573145652,24.662907,-0.7203109152719946,pre
201838,27.75760817055358,26.700174,1.0574338388885423,pre
201839,27.393583413551056,27.412853,-0.019269827415740792,pre
201840,31.686985118543816,31.88119,-0.19420422776966006,pre
201841,35.60751548242856,34.80253,0.8049871010809042,pre
201842,31.93946564496272,32.14289,-0.20342528521306136,pre
201843,39.15808365491952,38.3214,0.8366839661988195,pre
201844,32.248925410517195,34.24539,-1.9964664351859298,pre
201845,31.510253285293533,32.265194,-0.7549406539154511,pre
201846,38.460820846746365,37.22058,1.2402397920588655,pre
201847,65.89335328322366,64.1933,1.7000549433799108,pre
201848,94.53769571114722,94.50353,0.034163301479253505,pre
201849,62.54222217571446,66.51078,-3.9685581587581993,pre
201850,60.36201175106016,62.99495,-2.6329375897601537,pre
201851,46.48517610881128,49.745266,-3.2600898518820784,pre
201852,51.97622860127076,53.319885,-1.343656652635488,pre
201901,71.61358793786833,72.826805,-1.2132171768777624,pre
201902,64.8328275136708,65.84547,-1.0126391000987383,pre
201903,87.69874081620716,89.434654,-1.7359134196326806,pre
201904,70.96441668240682,72.253,-1.2885816696439605,pre
201905,62.07367447790508,62.848244,-0.7745692354738267,pre
201906,62.18873443703452,64.12554,-1.9368072499771998,pre
201907,50.600747434826125,51.69452,-1.0937716081426245,pre
201908,63.58871576761485,64.2619,-0.6731860878538996,pre
201909,62.39710815827051,63.10234,-0.705232539971675,pre
201910,56.58258372505602,57.954643,-1.3720595244557003,pre
201911,46.79173285107984,48.163345,-1.3716124858342198,pre
201912,46.66378545087255,45.54564,1.118146412786615,pre
201913,47.77721240533612,45.48373,2.293482089174013,pre
201914,44.873882249724296,45.001465,-0.1275825940257036,pre
201915,43.65366786145297,43.627132,0.026535445681489023,pre
201916,41.61795494298646,41.897575,-0.2796204354315108,pre
201917,34.34186926840033,31.564688,2.7771815395184944,pre
201918,32.3139259589797,31.797575,0.5163509620314599,pre
201919,32.92391140552481,33.412437,-0.4885260334400314,pre
201920,33.08258133106288,33.17262,-0.09003753490391375,pre
201921,31.27640740895041,31.118568,0.15783898854025225,pre
201922,29.028739246354647,30.832726,-1.803986278547697,pre
201923,27.99654824524612,27.563644,0.43290383606643346,pre
201924,26.98045196929787,27.13148,-0.15102729400779324,pre
201925,27.69973509907294,26.276438,1.4232973396735247,pre
201926,26.006988062215243,25.413883,0.5931048529867269,pre
201927,25.79169734519452,25.46119,0.3305080751749898,pre
201928,24.127773904974948,23.72919,0.39858307855893216,pre
201929,23.029135287998404,21.516357,1.512777866123404,pre
201930,23.2654675774282,22.69619,0.5692776970571067,pre
201931,19.34544851103474,19.818066,-0.4726171322758077,pre
201932,18.86013622951629,18.668575,0.19156094265105494,pre
201933,19.59090759880067,22.358099,-2.7671913849639793,pre
201934,20.57047271175306,21.938969,-1.3684959466942068,pre
201935,21.659216786263165,20.873064,0.7861527451254702,pre
201936,22.910073529974408,22.152325,0.7577488534607362,pre
201937,24.066426612097548,23.04752,1.018906928259657,pre
201938,22.813344911686453,21.877542,0.9358024159589142,pre
201939,26.658541491009537,27.080496,-0.4219543433410493,pre
201940,29.714935591650683,30.357508,-0.6425721140377938,pre
201941,31.561769577628965,31.676416,-0.1146468194657615,pre
201942,31.57116936699514,30.668629,0.9025406743681863,pre
201943,38.31890226148424,40.476303,-2.1574008391016974,pre
201944,40.43201655231771,40.116714,0.3153020747786499,pre
201945,35.23764049667766,35.45845,-0.2208098207051492,pre
201946,38.07545672345303,38.056435,0.019022092105373645,pre
201947,35.91832666820811,34.538536,1.379790596430766,pre
201948,40.19546992228845,40.591644,-0.39617436482092216,pre
201949,56.947202059840016,55.231503,1.715699526881032,pre
201950,56.27946057579173,57.519245,-1.2397845719133471,pre
201951,46.83161024668387,47.309044,-0.4774336375934709,pre
201952,53.04590229951178,55.43642,-2.3905181411620475,pre
202001,57.11319719407148,57.498657,-0.385460032491018,pre
202002,55.4574647765081,52.942017,2.515448174945597,pre
202003,70.08181379867877,70.032646,0.0491676194795474,pre
202004,49.840773764762936,52.888153,-3.047379311408939,pre
202005,42.60656977133648,42.11886,0.4877114339341375,pre
202006,36.001993850590885,37.05323,-1.0512364350536458,pre
202007,24.66531892910861,25.506397,-0.8410783182058417,pre
202008,31.622695194339457,31.372572,0.25012324914902706,pre
202009,33.63291124123965,33.63716,-0.004250013643165573,pre
202010,34.00909017870008,33.852486,0.1566045219617962,pre
202011,33.22984061598104,32.749683,0.48015723585408665,pre
202012,28.968168153905548,29.265802,-0.29763422951730334,pre
202013,29.013500901983964,29.3419,-0.3283989698422083,pre
202014,31.77856843974708,30.952707,0.8258611490976655,pre
202015,32.79956067225748,33.04634,-0.24678027012533477,pre
202016,34.33934317620312,35.239014,-0.8996704956718773,pre
202017,31.0776425244694,29.845957,1.2316857221012363,pre
202018,31.09079957398133,30.161367,0.9294321575994928,pre
202019,30.21704520826893,29.452179,0.7648662531908066,pre
202020,29.77481349745197,28.787298,0.9875152949373209,pre
202021,29.263892833391825,28.705515,0.5583779255549111,pre
202022,27.939195530193192,28.38806,-0.44886408589567495,pre
202023,24.058436043594565,23.587877,0.47055877003499447,pre
202024,21.83751601881512,22.12373,-0.2862136869954277,pre
202025,22.41709909309589,21.578959,0.8381405817433496,pre
202026,21.638250323265524,21.20411,0.43414113137099264,pre
202027,21.588270789381987,20.321314,1.2669569313497604,pre
202028,21.426480376549108,20.697153,0.729327285118444,pre
202029,19.950353519326164,19.954342,-0.003988369101570299,pre
202030,20.791413903120016,19.895983,0.8954311608104462,pre
202031,19.30749717436944,18.077017,1.2304803439251053,pre
202032,16.270488043525035,17.22599,-0.9555022518851217,pre
202033,16.745504867389087,17.971443,-1.225938308880444,pre
202034,19.335692468611967,18.826433,0.5092592868492716,pre
202035,19.273202882312592,19.017109,0.25609396507626414,pre
202036,20.186420767584018,20.337463,-0.1510426113222323,pre
202037,21.552082772782693,20.203192,1.348891015580545,pre
202038,19.804449340189187,18.123888,1.6805613244421167,pre
202039,19.527598955945,19.263842,0.26375732691667864,pre
202040,20.645619615797155,20.950449,-0.30482937407100863,pre
202041,20.75492169889201,20.699684,0.055237555825602414,pre
