fips,city,primary_industry_gdp_share_pct,secondary_industry_gdp_share_pct,gdp_per_capita_cny,registered_population_10k,cov_distance
74,绵阳,2.479110428108721,3.687198588337701,10.921193871299186,6.276973496939928,0.4402899808045063
25,宜春,2.454552310155418,3.7544568552425686,10.750859872716049,6.403189171826486,0.5163063272096006
69,濮阳,2.4797142436850823,3.6996677451706477,10.702777951371163,6.074195476273244,0.522859440977921
75,肇庆,2.8417785151540684,3.6463040928283545,10.903779761727929,6.1162525130001075,0.5370049679582293
20,孝感,2.68297524513619,3.7739800386119615,10.715260943668532,6.243080782969435,0.552646727822265
79,荆,2.920608115440311,3.6457117365607417,10.642665540354571,6.456910226772105,0.5687151020549043
48,曲靖,2.870990764927848,3.636148708095139,10.62261008584853,6.502289756877754,0.5903648034838676
91,郴,2.2736832533540117,3.7055134993072008,10.848742283369575,6.279134099733647,0.5963812338691544
33,广安,2.7653896387038097,3.604240763749971,10.570513026412396,6.129436571894677,0.6880157851090575
39,抚,2.6578156183666395,3.6594183936823304,10.539723867332455,6.069243488022585,0.7185441625181294
12,内江,2.8189664033327007,3.6019461504186006,10.608452300848997,6.012920440803244,0.7517006903074959
73,眉山,2.7033863746393716,3.6852574320063765,10.72006155482905,5.837472232723487,0.7794674590362427
65,清远,2.7479621449306597,3.5165652273836128,10.666013953593136,6.099892501498689,0.8326179872492012
17,吉安,2.3986690881908244,3.807347716751335,10.624396041921196,6.290371255057058,0.8466362920182999
78,茂名,2.8745148139828074,3.550287653513644,10.842136217652248,6.705782401026566,0.8612723573759964
27,宿迁,2.3634881347566794,3.7792945434232843,11.01912826343433,6.382661430653594,0.8938740747970763
89,遵义,2.5628339251908527,3.803736515188118,10.876067773885618,6.706828046495743,0.9036504388241863
76,自贡,2.586663339781606,3.735180421612221,10.843626707138919,5.770247476288297,0.9334245172118297
6,乐山,2.5139188722666055,3.761875026952659,10.930634369696943,5.857686064979522,0.9472565835889634
28,岳阳,2.323039587598204,3.711363158115519,11.107377550406484,6.3429552292543745,0.9550758315359439
