file,city_folder,treated_city,treated_fips,t0,gan_ratio,n_real_donors,top_k_donors,n_gen,pre_rmspe,post_att_mean,out_dir
昆明_panel_vs_controls_weekly_2018_2022_with_year_week_fips_with_cov.csv,昆明,昆明,45,202044,5,20,20,100,1.5282855031201212,-17.392403249095857,/root/data/no-heating-open copy/昆明
普洱_panel_vs_controls_weekly_2018_2022_with_year_week_fips_with_cov.csv,普洱,普洱,46,202044,1,20,20,20,1.0735047595003575,-3.4944549374304854,/root/data/no-heating-open copy/普洱
普洱_panel_vs_controls_weekly_2018_2022_with_year_week_fips_with_cov.csv,普洱,普洱,46,202044,2,20,20,40,1.1230548185991276,-5.062712201761863,/root/data/no-heating-open copy/普洱
普洱_panel_vs_controls_weekly_2018_2022_with_year_week_fips_with_cov.csv,普洱,普洱,46,202044,3,20,20,60,1.1160634865092827,-3.9259627991502075,/root/data/no-heating-open copy/普洱
普洱_panel_vs_controls_weekly_2018_2022_with_year_week_fips_with_cov.csv,普洱,普洱,46,202044,4,20,20,80,1.2399917208707434,-2.617901562321378,/root/data/no-heating-open copy/普洱
普洱_panel_vs_controls_weekly_2018_2022_with_year_week_fips_with_cov.csv,普洱,普洱,46,202044,5,20,20,100,1.1899945630292175,-1.0445232525820034,/root/data/no-heating-open copy/普洱
杭州_panel_vs_controls_weekly_2018_2022_with_year_week_fips_with_cov.csv,杭州,杭,49,202044,1,20,20,20,1.5551691608982077,-47.07977384410276,/root/data/no-heating-open copy/杭州
杭州_panel_vs_controls_weekly_2018_2022_with_year_week_fips_with_cov.csv,杭州,杭,49,202044,2,20,20,40,1.8515618580890325,-46.84163856535034,/root/data/no-heating-open copy/杭州
杭州_panel_vs_controls_weekly_2018_2022_with_year_week_fips_with_cov.csv,杭州,杭,49,202044,3,20,20,60,2.455883274783671,-47.02633285551147,/root/data/no-heating-open copy/杭州
杭州_panel_vs_controls_weekly_2018_2022_with_year_week_fips_with_cov.csv,杭州,杭,49,202044,4,20,20,80,1.6798348757297041,-45.51152492653154,/root/data/no-heating-open copy/杭州
杭州_panel_vs_controls_weekly_2018_2022_with_year_week_fips_with_cov.csv,杭州,杭,49,202044,5,20,20,100,1.7554326126053537,-40.31256434376463,/root/data/no-heating-open copy/杭州
株洲_panel_vs_controls_weekly_2018_2022_with_year_week_fips_with_cov.csv,株洲,株洲,51,202044,1,20,20,20,1.6699011993814892,-27.121529421649544,/root/data/no-heating-open copy/株洲
株洲_panel_vs_controls_weekly_2018_2022_with_year_week_fips_with_cov.csv,株洲,株洲,51,202044,2,20,20,40,1.7470512101574687,-26.67146924395622,/root/data/no-heating-open copy/株洲
株洲_panel_vs_controls_weekly_2018_2022_with_year_week_fips_with_cov.csv,株洲,株洲,51,202044,3,20,20,60,1.8414588253542055,-19.49878998424245,/root/data/no-heating-open copy/株洲
株洲_panel_vs_controls_weekly_2018_2022_with_year_week_fips_with_cov.csv,株洲,株洲,51,202044,4,20,20,80,1.6753178672691698,-26.080728061105695,/root/data/no-heating-open copy/株洲
株洲_panel_vs_controls_weekly_2018_2022_with_year_week_fips_with_cov.csv,株洲,株洲,51,202044,5,20,20,100,2.500140532680705,-19.46926588156727,/root/data/no-heating-open copy/株洲
武汉_panel_vs_controls_weekly_2018_2022_with_year_week_fips_with_cov.csv,武汉,武汉,54,202044,1,20,20,20,1.5803811572294677,-35.13152430919234,/root/data/no-heating-open copy/武汉
武汉_panel_vs_controls_weekly_2018_2022_with_year_week_fips_with_cov.csv,武汉,武汉,54,202044,2,20,20,40,2.113253846422395,-34.89648859012259,/root/data/no-heating-open copy/武汉
武汉_panel_vs_controls_weekly_2018_2022_with_year_week_fips_with_cov.csv,武汉,武汉,54,202044,3,20,20,60,1.6438883471491177,-34.57988181532827,/root/data/no-heating-open copy/武汉
武汉_panel_vs_controls_weekly_2018_2022_with_year_week_fips_with_cov.csv,武汉,武汉,54,202044,4,20,20,80,1.6462906859576738,-34.43002855626698,/root/data/no-heating-open copy/武汉
武汉_panel_vs_controls_weekly_2018_2022_with_year_week_fips_with_cov.csv,武汉,武汉,54,202044,5,20,20,100,1.9748562605117892,-30.137855491351498,/root/data/no-heating-open copy/武汉
永州_panel_vs_controls_weekly_2018_2022_with_year_week_fips_with_cov.csv,永州,永,55,202044,1,20,20,20,1.599067681105786,-19.536501039279855,/root/data/no-heating-open copy/永州
永州_panel_vs_controls_weekly_2018_2022_with_year_week_fips_with_cov.csv,永州,永,55,202044,2,20,20,40,1.4003803103916304,-20.402510608025967,/root/data/no-heating-open copy/永州
永州_panel_vs_controls_weekly_2018_2022_with_year_week_fips_with_cov.csv,永州,永,55,202044,3,20,20,60,1.2549519053247886,-14.939991544667159,/root/data/no-heating-open copy/永州
永州_panel_vs_controls_weekly_2018_2022_with_year_week_fips_with_cov.csv,永州,永,55,202044,4,20,20,80,1.599410074207221,-17.27172372915321,/root/data/no-heating-open copy/永州
永州_panel_vs_controls_weekly_2018_2022_with_year_week_fips_with_cov.csv,永州,永,55,202044,5,20,20,100,1.6026761895727235,-10.642882683469745,/root/data/no-heating-open copy/永州
泸州_panel_vs_controls_weekly_2018_2022_with_year_week_fips_with_cov.csv,泸州,泸,61,202044,1,20,20,20,1.19488687992162,-28.446899100403645,/root/data/no-heating-open copy/泸州
泸州_panel_vs_controls_weekly_2018_2022_with_year_week_fips_with_cov.csv,泸州,泸,61,202044,2,20,20,40,1.1729607375631699,-27.89156252797598,/root/data/no-heating-open copy/泸州
泸州_panel_vs_controls_weekly_2018_2022_with_year_week_fips_with_cov.csv,泸州,泸,61,202044,3,20,20,60,1.2664220661277157,-22.785897641771438,/root/data/no-heating-open copy/泸州
泸州_panel_vs_controls_weekly_2018_2022_with_year_week_fips_with_cov.csv,泸州,泸,61,202044,4,20,20,80,1.7955596744425897,-24.561218859536233,/root/data/no-heating-open copy/泸州
泸州_panel_vs_controls_weekly_2018_2022_with_year_week_fips_with_cov.csv,泸州,泸,61,202044,5,20,20,100,1.3878820915449337,-20.636058021096833,/root/data/no-heating-open copy/泸州
洛阳_panel_vs_controls_weekly_2018_2022_with_year_week_fips_with_cov.csv,洛阳,洛阳,61,202044,1,20,20,20,2.9167320790880353,-61.08830096967049,/root/data/no-heating-open copy/洛阳
洛阳_panel_vs_controls_weekly_2018_2022_with_year_week_fips_with_cov.csv,洛阳,洛阳,61,202044,2,20,20,40,1.7991522755754321,-58.738222690732265,/root/data/no-heating-open copy/洛阳
洛阳_panel_vs_controls_weekly_2018_2022_with_year_week_fips_with_cov.csv,洛阳,洛阳,61,202044,3,20,20,60,2.6498940341246153,-55.51068183903797,/root/data/no-heating-open copy/洛阳
洛阳_panel_vs_controls_weekly_2018_2022_with_year_week_fips_with_cov.csv,洛阳,洛阳,61,202044,4,20,20,80,2.247270412252076,-57.08450443441486,/root/data/no-heating-open copy/洛阳
洛阳_panel_vs_controls_weekly_2018_2022_with_year_week_fips_with_cov.csv,洛阳,洛阳,61,202044,5,20,20,100,2.0411086066914237,-53.98342626593406,/root/data/no-heating-open copy/洛阳
淮南_panel_vs_controls_weekly_2018_2022_with_year_week_fips_with_cov.csv,淮南,淮南,63,202044,1,20,20,20,3.1834206541204066,-3.876246348937183,/root/data/no-heating-open copy/淮南
淮南_panel_vs_controls_weekly_2018_2022_with_year_week_fips_with_cov.csv,淮南,淮南,63,202044,2,20,20,40,2.686528531794811,-7.4548042495600635,/root/data/no-heating-open copy/淮南
淮南_panel_vs_controls_weekly_2018_2022_with_year_week_fips_with_cov.csv,淮南,淮南,63,202044,3,20,20,60,2.5930770688131943,0.2722624318882723,/root/data/no-heating-open copy/淮南
淮南_panel_vs_controls_weekly_2018_2022_with_year_week_fips_with_cov.csv,淮南,淮南,63,202044,4,20,20,80,2.5483890955780706,-0.265201220460879,/root/data/no-heating-open copy/淮南
淮南_panel_vs_controls_weekly_2018_2022_with_year_week_fips_with_cov.csv,淮南,淮南,63,202044,5,20,20,100,2.903981657044501,3.2862405207397956,/root/data/no-heating-open copy/淮南
淮安_panel_vs_controls_weekly_2018_2022_with_year_week_fips_with_cov.csv,淮安,淮安,63,202044,1,20,20,20,1.2942768001633942,-36.39085090801824,/root/data/no-heating-open copy/淮安
淮安_panel_vs_controls_weekly_2018_2022_with_year_week_fips_with_cov.csv,淮安,淮安,63,202044,2,20,20,40,1.6461009951616037,-26.172571027258247,/root/data/no-heating-open copy/淮安
淮安_panel_vs_controls_weekly_2018_2022_with_year_week_fips_with_cov.csv,淮安,淮安,63,202044,3,20,20,60,1.3724024568345548,-21.75944049493446,/root/data/no-heating-open copy/淮安
淮安_panel_vs_controls_weekly_2018_2022_with_year_week_fips_with_cov.csv,淮安,淮安,63,202044,4,20,20,80,1.4121358546263085,-21.062014011240027,/root/data/no-heating-open copy/淮安
淮安_panel_vs_controls_weekly_2018_2022_with_year_week_fips_with_cov.csv,淮安,淮安,63,202044,5,20,20,100,1.41455392906455,-13.265428590648389,/root/data/no-heating-open copy/淮安
温州_panel_vs_controls_weekly_2018_2022_with_year_week_fips_with_cov.csv,温州,温,65,202044,1,20,20,20,1.841379602603937,-42.65549174299945,/root/data/no-heating-open copy/温州
温州_panel_vs_controls_weekly_2018_2022_with_year_week_fips_with_cov.csv,温州,温,65,202044,2,20,20,40,1.684653847004341,-41.98674182401957,/root/data/no-heating-open copy/温州
温州_panel_vs_controls_weekly_2018_2022_with_year_week_fips_with_cov.csv,温州,温,65,202044,3,20,20,60,1.966412412891734,-42.02279299187057,/root/data/no-heating-open copy/温州
温州_panel_vs_controls_weekly_2018_2022_with_year_week_fips_with_cov.csv,温州,温,65,202044,4,20,20,80,2.6971367094277294,-44.610596756551416,/root/data/no-heating-open copy/温州
温州_panel_vs_controls_weekly_2018_2022_with_year_week_fips_with_cov.csv,温州,温,65,202044,5,20,20,100,1.935270826135635,-41.43214434074752,/root/data/no-heating-open copy/温州
湖州_panel_vs_controls_weekly_2018_2022_with_year_week_fips_with_cov.csv,湖州,湖,65,202044,1,20,20,20,0.9767028011894853,-49.191515515398535,/root/data/no-heating-open copy/湖州
湖州_panel_vs_controls_weekly_2018_2022_with_year_week_fips_with_cov.csv,湖州,湖,65,202044,2,20,20,40,1.3066837365075896,-51.28848945784292,/root/data/no-heating-open copy/湖州
湖州_panel_vs_controls_weekly_2018_2022_with_year_week_fips_with_cov.csv,湖州,湖,65,202044,3,20,20,60,0.9490101364766907,-48.38882759193338,/root/data/no-heating-open copy/湖州
湖州_panel_vs_controls_weekly_2018_2022_with_year_week_fips_with_cov.csv,湖州,湖,65,202044,4,20,20,80,1.8837160598771647,-46.54646634428837,/root/data/no-heating-open copy/湖州
湖州_panel_vs_controls_weekly_2018_2022_with_year_week_fips_with_cov.csv,湖州,湖,65,202044,5,20,20,100,0.8005648183369688,-45.05617881671452,/root/data/no-heating-open copy/湖州
湘潭_panel_vs_controls_weekly_2018_2022_with_year_week_fips_with_cov.csv,湘潭,湘潭,65,202044,1,20,20,20,2.3147733442197125,-24.83498406909843,/root/data/no-heating-open copy/湘潭
湘潭_panel_vs_controls_weekly_2018_2022_with_year_week_fips_with_cov.csv,湘潭,湘潭,65,202044,2,20,20,40,2.1798171637064288,-21.38368782821589,/root/data/no-heating-open copy/湘潭
