fips,city,primary_industry_gdp_share_pct,secondary_industry_gdp_share_pct,gdp_per_capita_cny,registered_population_10k,cov_distance
77,芜湖,1.4184678553950847,3.9025159342954807,11.462717781782521,5.964487537946833,0.9663829240775083
95,镇江,1.2384787622461204,3.8759463615969736,11.767518938611113,5.598644284874416,0.9984856045646109
3,中山,0.6775053312671278,3.894847749224989,11.42351553828409,5.210209683316994,1.1960981602939205
81,莆田,1.5902863221559658,3.960185480145223,11.326717323676936,5.89444803236518,1.2654679756490936
38,惠,1.5604660046104808,3.947148326864544,11.300459179536976,5.9638274433214375,1.2709474313078066
101,马鞍山,1.5052130618073616,3.916064610951669,11.410859646544148,5.433082621864042,1.305764720621107
61,泰,1.7306194877350107,3.8763810523784072,11.629938417081314,6.215670593358873,1.4738199830747196
70,焦作,1.7999548422245193,3.9294158853010477,11.126883778319336,5.92118604264762,1.80482682267339
51,柳,1.931733107911443,3.9111750740488933,11.247499347201398,5.9738527997813335,1.8199728050325394
16,合肥,1.197638444375461,3.671606165048736,11.578878086709498,6.645170709316538,1.890394907765889
106,黄石,1.8343795701622136,3.966525011275898,11.118237315255422,5.60947179518496,1.8960086847887407
85,贵阳,1.39740764664337,3.60535397036631,11.261747615525074,6.056512522439224,2.0673094108420216
25,宜昌,2.2827931028657016,3.8551019241254627,11.547149426938029,5.968486768685086,2.181046845337239
7,九江,1.9385510887901638,3.8876987782724646,11.04011038813548,6.2612111434659585,2.19389690308394
57,江门,2.05298130507695,3.794576503065302,11.09868785552297,5.991673973221231,2.292472987564033
44,新余,1.820530401658168,3.85965116945822,11.338594211054483,4.8283137373023015,2.3156453111828323
107,龙岩,2.36734359667486,3.8260074754210893,11.49919791733259,5.762701737671355,2.3484941070818968
1,三明,2.4552533887077614,3.9674411539727945,11.506733469680665,5.6654127633301945,2.386698216747483
103,鹰潭,1.9511153178753875,3.9717680292366633,11.256394862285632,4.859812404361672,2.403603883430572
2,三门峡,2.1972576763582494,3.9217461129762046,11.114049815867968,5.424304996256862,2.410663603371322
