fips,city,primary_industry_gdp_share_pct,secondary_industry_gdp_share_pct,gdp_per_capita_cny,registered_population_10k,cov_distance
28,岳阳,2.323039587598204,3.711363158115519,11.107377550406484,6.3429552292543745,1.028276898234728
27,宿迁,2.3634881347566794,3.7792945434232843,11.01912826343433,6.382661430653594,1.1458471535552208
89,遵义,2.5628339251908527,3.803736515188118,10.876067773885618,6.706828046495743,1.2440346950700392
67,漳,2.3720856533731802,3.858532033820559,11.35765921824626,6.258107885488959,1.292591566231717
74,绵阳,2.479110428108721,3.687198588337701,10.921193871299186,6.276973496939928,1.4028754151461795
91,郴,2.2736832533540117,3.7055134993072008,10.848742283369575,6.279134099733647,1.484437472742592
7,九江,1.9385510887901638,3.8876987782724646,11.04011038813548,6.2612111434659585,1.5429889917584658
43,新乡,2.2057620832656206,3.834247530131816,10.763543605784383,6.494874072320435,1.5769364770229168
25,宜春,2.454552310155418,3.7544568552425686,10.750859872716049,6.403189171826486,1.599754845380245
57,江门,2.05298130507695,3.794576503065302,11.09868785552297,5.991673973221231,1.6136321760923895
78,茂名,2.8745148139828074,3.550287653513644,10.842136217652248,6.705782401026566,1.6267298252088553
23,宜宾,2.4586841243424535,3.9007786963079556,10.884788660377241,6.313017643580906,1.675372562861989
83,衡阳,2.4481216860935717,3.4962194188476694,10.747429907098722,6.680415137133707,1.7159464359642882
31,平顶山,2.0391260231287074,3.836367622849116,10.738977859279354,6.345636360828596,1.7666503022030353
16,合肥,1.197638444375461,3.671606165048736,11.578878086709498,6.645170709316538,1.767536580070258
24,宜昌,2.2827931028657016,3.8551019241254627,11.547149426938029,5.968486768685086,1.7736710493204182
61,泰,1.7306194877350107,3.8763810523784072,11.629938417081314,6.215670593358873,1.7853936210491932
36,德阳,2.374690487557232,3.8869413684888583,11.092031165789065,5.952250536480094,1.8084481392876761
75,肇庆,2.8417785151540684,3.6463040928283545,10.903779761727929,6.1162525130001075,1.8148895280288972
51,柳,1.931733107911443,3.9111750740488933,11.247499347201398,5.9738527997813335,1.829538971538019
