year_week,pm25_obs,pm25_cf,att,period
201801,42.36193185844262,42.4043,-0.04236883125464885,pre
201802,40.59424308846558,40.69364,-0.0993985741320742,pre
201803,61.42692918327868,61.96488,-0.5379527136939757,pre
201804,35.62146878842921,35.502876,0.11859250669093058,pre
201805,55.38241829408705,55.214077,0.16834129823744348,pre
201806,48.83620605220682,49.341167,-0.5049613977443528,pre
201807,41.42735878400888,41.33221,0.09514824323739646,pre
201808,22.969055633332623,22.935013,0.03404281594981029,pre
201809,22.078067948281856,22.050173,0.02789514249572278,pre
201810,28.03212704297079,28.086132,-0.05400500658975815,pre
201811,28.10600957775417,28.039335,0.06667432689967612,pre
201812,28.94932992498821,29.004652,-0.05532209832722046,pre
201813,23.35802368774061,23.381687,-0.02366347656603196,pre
201814,27.22043639964098,27.063398,0.15703803843492636,pre
201815,30.257544139414808,30.616877,-0.35933246275804365,pre
201816,34.790879360080346,34.778847,0.012032619357690066,pre
201817,42.0176095738329,41.889244,0.12836549424305588,pre
201818,25.8445483716694,25.709745,0.13480296456490848,pre
201819,23.02200517562597,23.050985,-0.02898016067774023,pre
201820,22.5500484774721,23.098162,-0.5481132199155958,pre
201821,25.48575133491893,24.85824,0.6275112073554538,pre
201822,22.7990490235885,23.25707,-0.45802151779333755,pre
201823,20.620658094343685,20.299105,0.32155340379192765,pre
201824,19.127809058385235,19.363352,-0.2355427635141787,pre
201825,16.991597905087612,17.169683,-0.17808555133328596,pre
201826,19.83792211153133,19.630373,0.20754911043269786,pre
201827,16.07151227040234,16.408636,-0.3371238227373077,pre
201828,15.241286917164214,15.217728,0.023559256031401077,pre
201829,14.885474455157915,14.931065,-0.045590150554975395,pre
201830,18.28083701150313,18.511538,-0.23070054037675192,pre
201831,19.78919645328875,19.477877,0.3113197900807414,pre
201832,21.01323295629436,20.70862,0.3046128848832268,pre
201833,19.659317349519995,19.811296,-0.15197911349270044,pre
201834,20.907678223669528,20.747091,0.16058693033456706,pre
201835,18.019829607887267,17.967073,0.052756167335509474,pre
201836,21.958769135817505,22.327242,-0.3684727617655028,pre
201837,19.22232258002083,18.97223,0.2500916687659469,pre
201838,17.389849840226226,17.699694,-0.30984383958334405,pre
201839,22.51984925179407,22.60084,-0.08099036307409335,pre
201840,27.16936286602701,27.589338,-0.41997543658529324,pre
201841,29.33882627974397,29.369146,-0.030320067301929043,pre
201842,26.52450410605062,26.745493,-0.22098882913004303,pre
201843,29.748964379724992,29.833715,-0.08475105911778158,pre
201844,29.789010412745764,29.64157,0.1474412751725218,pre
201845,23.45828650651368,23.497076,-0.03878952803221836,pre
201846,26.212679964600355,26.520472,-0.3077916082756218,pre
201847,26.74278718559608,27.00537,-0.2625820008052884,pre
201848,33.508386730289175,33.864384,-0.35599696722059093,pre
201849,28.78877114200778,28.969103,-0.18033171748929178,pre
201850,43.8643407276984,44.057323,-0.192982728112149,pre
201851,47.02982577559092,46.986427,0.04339846846201567,pre
201852,40.76316057116863,40.96831,-0.20515073864581979,pre
201901,35.536520136018325,35.705738,-0.1692179316086282,pre
201902,28.73447931156512,28.91601,-0.18153059138898087,pre
201903,45.90671589987051,46.43948,-0.5327639280103469,pre
201904,43.55404534485794,43.488728,0.06531777527786176,pre
201905,31.008743417042105,31.274742,-0.26599870942273895,pre
201906,21.63174484430155,22.111753,-0.48000861944356643,pre
201907,18.69618238765724,18.876326,-0.18014321964256297,pre
201908,23.96001639130689,24.680193,-0.7201765560808049,pre
201909,28.371947229339963,29.09115,-0.719203054473514,pre
201910,32.74736250674581,32.635006,0.11235655581807436,pre
201911,30.206943477527822,29.916178,0.29076572789403343,pre
201912,28.95943098362905,28.739317,0.22011404332143414,pre
201913,26.736840629133816,26.15808,0.5787614817949489,pre
201914,23.55623295449686,23.388407,0.16782620095682077,pre
201915,26.49952910346696,26.317091,0.18243811530777876,pre
201916,27.45936974176385,27.363352,0.09601791986443686,pre
201917,20.50594419060757,20.67535,-0.16940599860141603,pre
201918,21.12318833029444,21.227646,-0.10445754372899785,pre
201919,23.94636326452898,24.00419,-0.057827180417309165,pre
201920,23.957222189899,24.119263,-0.16204050541350057,pre
201921,23.089463470947173,22.77516,0.3143036351317434,pre
201922,17.272910937994148,17.678156,-0.4052449610537039,pre
201923,16.087057134080577,16.057081,0.029975911546397782,pre
201924,15.381447611089238,15.951307,-0.5698596856636922,pre
201925,15.29189885188291,15.468073,-0.17617403935244091,pre
201926,15.486033827190628,15.177675,0.3083585799982451,pre
201927,12.792934334312369,13.03124,-0.23830612894446723,pre
201928,13.602082360233377,13.24221,0.35987197204978294,pre
201929,13.134493156141543,12.801822,0.332671447462344,pre
201930,13.630585922317843,14.118726,-0.4881398543545199,pre
201931,13.358361373378408,13.410306,-0.051944603489268104,pre
201932,14.217567425642908,14.593426,-0.37585832508951356,pre
201933,21.6324198860144,21.599,0.03341895522826732,pre
201934,20.010887160447925,20.333284,-0.32239721760383233,pre
201935,16.96192801425192,16.586874,0.37505400607320993,pre
201936,18.7607338652799,18.825697,-0.0649630799105303,pre
201937,20.275602501938145,20.423979,-0.1483763036038468,pre
201938,19.541877232919138,19.77461,-0.232733286490042,pre
201939,25.03312505830887,24.742128,0.2909966861164861,pre
201940,28.693032217885406,28.316397,0.3766355046285703,pre
201941,29.81801031787988,29.668085,0.1499252196132801,pre
201942,29.30281097318113,29.530336,-0.22752540682375155,pre
201943,32.88384455143767,32.653458,0.2303869098361062,pre
201944,32.84094046014512,32.809086,0.0318546141978544,pre
201945,32.53850976984095,32.63618,-0.09767110784459732,pre
201946,30.01528861569897,29.826181,0.18910720395580682,pre
201947,24.2153361981124,24.295877,-0.08054125855263905,pre
201948,29.128056074536072,28.851332,0.2767243637206427,pre
201949,34.762110327648365,34.421616,0.34049472706242767,pre
201950,39.58658523622837,39.406532,0.18005294863071697,pre
201951,28.81872024870682,28.665924,0.15279617644119625,pre
201952,25.54655256354937,26.256922,-0.7103692046391075,pre
202001,30.454316135954823,30.128817,0.3254995313405651,pre
202002,25.51946223433037,25.583029,-0.06356655900459174,pre
202003,31.893234218075698,32.049397,-0.15616229681688054,pre
202004,25.749006953034986,26.630888,-0.8818810321945065,pre
202005,19.84516004439928,20.051264,-0.20610376480482273,pre
202006,18.8781634569015,18.761122,0.11704170702357075,pre
202007,15.406662575655984,15.533175,-0.12651289278884015,pre
202008,20.232294879145943,20.19908,0.03321536559613847,pre
202009,22.0083314740702,22.294605,-0.28627378105675305,pre
