year_week,pm25_obs,pm25_cf,att,period
201801,60.062129982018696,59.252308,0.8098220901729931,pre
201802,57.44084182144064,57.73351,-0.2926672422800607,pre
201803,87.53033752491928,86.82429,0.7060501103684942,pre
201804,65.50759987104207,64.81897,0.6886301444795748,pre
201805,105.40550132440384,104.50522,0.9002828185444685,pre
201806,67.61623707096349,66.789505,0.8267320660806803,pre
201807,44.112681048467486,43.709324,0.40335716541084565,pre
201808,46.89129119569347,46.18101,0.7102799957422974,pre
201809,44.14815918891203,43.666107,0.4820520111776574,pre
201810,45.47763907224862,45.786884,-0.3092452356127069,pre
201811,41.21368713021278,41.280888,-0.06720047354698266,pre
201812,57.23413605832768,56.162643,1.0714926257104906,pre
201813,40.6173086549214,40.63074,-0.013432464463363658,pre
201814,40.5505215004646,41.182964,-0.6324428244865743,pre
201815,43.18833546369416,43.53393,-0.3455962684835754,pre
201816,41.18854756469953,40.746197,0.4423508178733613,pre
201817,47.54283271913528,47.538307,0.004525529193877276,pre
201818,37.37844726627419,37.447777,-0.06932952815940041,pre
201819,39.48241635735428,38.760822,0.7215940612117038,pre
201820,38.35041488599174,38.232254,0.11816085767142681,pre
201821,38.509504181509925,38.04552,0.4639833990392219,pre
201822,37.88291187936919,37.89713,-0.014217179468701602,pre
201823,33.68783037997995,33.34347,0.3443588528803403,pre
201824,31.841901592317083,31.183025,0.6588762322096606,pre
201825,25.21882838581315,25.002472,0.21635646198502556,pre
201826,23.164137679093933,23.56951,-0.40537182713165265,pre
201827,24.22464259092439,23.966192,0.2584503454409912,pre
201828,24.06384373932793,22.511429,1.5524149063201165,pre
201829,24.284279815106167,23.723839,0.5604410089538234,pre
201830,27.333626693687084,26.566326,0.7673005523296617,pre
201831,24.44868708999069,24.020912,0.42777491958053204,pre
201832,23.815874867669468,24.056683,-0.24080771900045406,pre
201833,24.03437488737372,23.850416,0.1839587039020394,pre
201834,24.594823767112185,24.764576,-0.16975219113976792,pre
201835,23.13990858065287,23.489798,-0.34988901151021423,pre
201836,26.01410057243934,26.4383,-0.42419860663780895,pre
201837,21.70890520839839,21.10036,0.6085443380370634,pre
201838,22.688966544644096,23.11176,-0.42279264114691983,pre
201839,23.909975971935623,23.462173,0.44780251002156035,pre
201840,24.12483107246672,24.740404,-0.6155730565616011,pre
201841,26.41195884109405,26.78188,-0.36992058395477656,pre
201842,27.13201984836572,26.419765,0.7122543759536093,pre
201843,32.08369659363488,32.104404,-0.020707855828007382,pre
201844,31.75303874607086,29.55073,2.2023089944839462,pre
201845,29.26629599833634,28.848022,0.4182735373988393,pre
201846,33.55327438838425,34.815983,-1.2627084302192628,pre
201847,38.88704843380338,38.605682,0.28136606075650406,pre
201848,46.51371623195921,46.689255,-0.1755385287829796,pre
201849,48.93875956148302,48.97794,-0.03918004422987309,pre
201850,60.8125222655094,59.89642,0.9161027403629163,pre
201851,49.16931931519859,48.63103,0.5382882788216392,pre
201852,53.68581517886752,53.75842,-0.07260385799771285,pre
201901,51.45755937265046,50.820133,0.6374261634219422,pre
201902,44.49708338445674,43.903557,0.5935265607262679,pre
201903,67.0770095787616,66.922195,0.1548141441912918,pre
201904,55.77666961496651,54.591602,1.1850672895270549,pre
201905,48.97858253027992,48.245544,0.7330380966861725,pre
201906,47.006273501050686,47.00549,0.0007841516854512065,pre
201907,40.67656599550162,40.260677,0.4158886578551346,pre
201908,53.46473000374526,54.075634,-0.6109039989402874,pre
201909,54.01606075347038,53.34412,0.6719407278356115,pre
201910,49.53085560692937,48.599583,0.9312729348102309,pre
